,Genre,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var,Genre
734,metal,0.38277512,0.451537047,0.491353175,0.631416987,0.536493327,0.482271135,0.595795093,0.338520472,0.286051094,0.835867377,0.349134611,0.196989927,0.240788735,0.129812748,0.016942689,0.89080746,0.102126354,0.030486734,0.534063965,0.113104988,0.032809267,0.529248023,0.181886422,0.036726063,0.575696121,0.1332477,0.028971953,0.545112019,0.088514771,0.025713114,0.491281278,0.924833371,0.885817597,0.593538312,0.150812571,0.032874627,0.72535776,0.719336054,0.522692089,0.488548763,0.239730364,0.125368316,0.56134431,0.147557476,0.031257812,0.633825866,0.483431595,0.245426234,0.547390725,0.431257131,0.188025793,0.047284209,0.045557252,0.007873703,metal
735,pop,0.287524366,0.354197842,0.478794339,0.518195114,0.74321682,0.701602879,0.602896865,0.640926523,0.587000779,0.78921711,0.41293187,0.250623992,0.059328689,0.069222029,0.004843787,0.674115345,0.172793319,0.061122115,0.549795189,0.620833694,0.432406558,0.232644888,0.278569956,0.08252184,0.945743904,0.719903964,0.537845818,0.959708634,0.302172881,0.138034915,0.259337872,0.120963023,0.061285411,0.975506372,0.470510023,0.241085903,0.1989669,0.258983273,0.072060639,0.600596,0.344303899,0.202647616,0.818172995,0.798187104,0.649249412,0.633661222,0.192143895,0.04420408,0.553289352,0.309759902,0.09773217,0.098309762,0.103470312,0.023076091,pop
736,rock,0.25862069,0.32989867,0.484050077,0.380793222,0.723246115,0.679600907,0.648962494,0.503041621,0.444464424,0.765547514,0.442617337,0.277438439,0.181018925,0.128331353,0.016559387,0.738650807,0.300542635,0.136306939,0.456768537,0.30755604,0.137086291,0.387063623,0.352592407,0.129910512,0.184240088,0.27727179,0.096342333,0.318371278,0.425967101,0.235632144,0.626726045,0.533381769,0.393696202,0.243001745,0.408635831,0.186097973,0.351585435,0.405958605,0.171070715,0.448273367,0.278972211,0.152759173,0.100748748,0.157234144,0.034714461,0.633863731,0.433319575,0.199290135,0.549392749,0.287430791,0.084322495,0.210311248,0.163717588,0.04506077,rock
737,metal,0.287524366,0.362506591,0.494876908,0.606926739,0.735639498,0.693234366,0.739722267,0.507255159,0.448688138,0.846905094,0.332817315,0.184147296,0.157386846,0.230998888,0.053504123,0.655165464,0.264490857,0.112506476,0.483908156,0.477026915,0.277334922,0.353731761,0.498987753,0.25510985,0.548643297,0.364049686,0.15501785,0.467380601,0.454877061,0.261860661,0.569411235,0.79055971,0.697631714,0.547314229,0.416803275,0.192952475,0.359740059,0.456266672,0.214627763,0.561129733,0.270126636,0.146416237,0.500371014,0.322020482,0.120159952,0.633882506,0.362103573,0.141959502,0.556349589,0.441676232,0.197131993,0.190092074,0.18865701,0.056002557,metal
738,blues,0.303643725,0.383014808,0.499073903,0.198784146,0.825014696,0.793535763,0.633211669,0.392926395,0.337033426,0.789886038,0.412069083,0.249862296,0.053231479,0.08717471,0.007663774,0.576890432,0.423739678,0.232966169,0.544627116,0.479284177,0.279513246,0.189212822,0.308161551,0.100183592,0.21999482,0.216617633,0.063404432,0.319001532,0.248555898,0.103168598,0.544803534,0.424781586,0.287646012,0.275060231,0.253577297,0.079273174,0.156030204,0.214086138,0.050206248,0.697874192,0.201945592,0.100820669,0.166068216,0.22979773,0.066152957,0.633574401,0.216016848,0.054611203,0.545952978,0.218600676,0.049209102,0.093135564,0.084901531,0.017568564,blues
739,hiphop,0.534055728,0.634700073,0.515165772,0.614361817,0.680251663,0.632823671,0.638520605,0.517757878,0.459252415,0.779327251,0.425531046,0.261860505,0.095773525,0.098141054,0.009703234,0.758956297,0.190308126,0.069921752,0.438929002,0.261887329,0.107156954,0.287200794,0.250983066,0.067595353,0.520584061,0.30233041,0.111889515,0.623478777,0.1307277,0.042271316,0.515266444,0.81887397,0.73563061,0.628462894,0.235689325,0.06979853,0.28390406,0.298924621,0.094803207,0.770280688,0.275412179,0.150194518,0.372856962,0.3564007,0.144317923,0.63245813,0.291314199,0.094552967,0.476661388,0.248357251,0.063236291,0.007801099,0.014529725,0.002120481,hiphop
740,pop,0.287524366,0.321860704,0.449595604,0.34361102,0.737636433,0.695437392,0.454240364,0.705860415,0.65721108,0.622430907,0.595172395,0.433853357,0.237283738,0.162673988,0.026572965,0.740022871,0.12363582,0.038985393,0.493038281,0.517262371,0.317386455,0.461460063,0.425207629,0.186785686,0.665272706,0.569041252,0.347625742,0.893135302,0.343895244,0.168262667,0.362422405,0.202052427,0.111564613,0.818282737,0.558964169,0.33194094,0.443399715,0.54561067,0.30413513,0.483064803,0.520772397,0.364176206,0.432114782,0.480313939,0.24952372,0.633805437,0.456856729,0.220363713,0.550127082,0.481323969,0.233752284,0.13015098,0.110961464,0.025467164,pop
741,rock,0.575657895,0.678509841,0.491181746,0.460201392,0.723498175,0.679877528,0.671048856,0.531587933,0.473242381,0.793732881,0.4070805,0.245477755,0.164341158,0.135139167,0.0183571,0.720526151,0.225480363,0.089040467,0.502069339,0.349117768,0.167226103,0.373231497,0.333390767,0.116590867,0.333205829,0.318954564,0.122829321,0.491760131,0.304110425,0.139378658,0.593324518,0.676109563,0.553205322,0.434191097,0.412122338,0.189008984,0.368048248,0.415299969,0.17878579,0.53311518,0.302732413,0.170283081,0.197724645,0.219230217,0.060968768,0.633892356,0.349127556,0.132554676,0.551263366,0.403089981,0.164485745,0.035662165,0.037241512,0.006168092,rock
742,rock,0.38277512,0.4598743,0.490180174,0.399933091,0.648454793,0.598747789,0.534993179,0.512619267,0.45407723,0.704700496,0.512418484,0.345138214,0.063270195,0.039242104,0.001570428,0.707339194,0.177133327,0.063257912,0.626967858,0.275667283,0.115836011,0.252602512,0.1744133,0.033945607,0.526787826,0.254010751,0.082925231,0.543988924,0.190264005,0.07034009,0.624708985,0.768785018,0.669021318,0.57895577,0.290097134,0.100446273,0.320909138,0.342808278,0.123373454,0.570049575,0.420994461,0.268044106,0.505965346,0.255602767,0.079680086,0.633842646,0.243166052,0.06776676,0.551247906,0.219922261,0.049794831,0.108419349,0.086762553,0.018093599,rock
743,pop,0.339912281,0.431969444,0.504304638,0.535567912,0.648831248,0.599148647,0.447236952,0.618163976,0.562856326,0.537162998,0.670337494,0.522380394,0.125007455,0.082723566,0.006904544,0.801420827,0.082343088,0.02330834,0.469825749,0.156663226,0.050906856,0.353416721,0.186614567,0.038541495,0.574211888,0.315672296,0.12062983,0.72666871,0.42814837,0.237565714,0.218195633,0.027691929,0.012580388,0.676571102,0.437733872,0.211079278,0.405505765,0.415290929,0.178778242,0.417914433,0.433702569,0.279593565,0.413019105,0.266962325,0.086025174,0.623713595,0.365594131,0.144544179,0.423778663,0.248151036,0.063133035,0.072199963,0.093105356,0.019928137,pop
744,pop,0.38277512,0.431513389,0.45939469,0.494475785,0.758856752,0.71895503,0.78738575,0.413426965,0.356603797,0.895496397,0.2536753,0.126916318,0.279154032,0.277544486,0.077193075,0.817995855,0.154338362,0.052368757,0.626492134,0.477501512,0.277792245,0.499967326,0.470374922,0.227352176,0.586886423,0.600753096,0.384199119,0.822419191,0.650678478,0.473750097,0.377113789,0.25243049,0.146518518,0.723687886,0.828772556,0.698088926,0.449808164,0.521029343,0.277958282,0.594155613,0.180219471,0.087517161,0.397146844,0.480988135,0.250173779,0.63384216,0.488754351,0.250607887,0.551170608,0.51439543,0.266683388,0.031204394,0.036631977,0.006047787,pop
745,reggae,0.575657895,0.643935183,0.503990638,0.571040514,0.653290315,0.603901463,0.461961031,0.748956438,0.704899907,0.67030884,0.548431751,0.382618701,0.056599117,0.050197235,0.002558314,0.701454866,0.312190657,0.144430744,0.630128705,0.623772285,0.435920516,0.223917194,0.200037752,0.043933185,0.451873774,0.564761442,0.3428289,0.550068671,0.685558785,0.517759585,0.380595875,0.089676872,0.043859762,0.49570138,0.679996997,0.479608171,0.201773788,0.238846843,0.061773281,0.606972632,0.407097817,0.25564648,0.28486604,0.284317654,0.09618005,0.586055239,0.224365739,0.058507188,0.350337241,0.216489709,0.048280704,0.059145063,0.073116402,0.014383101,reggae
746,blues,0.131578947,0.191200992,0.472676933,0.418100949,0.789476162,0.753235423,0.322514477,0.759432564,0.716623999,0.518098493,0.685933989,0.541697228,0.075145613,0.057398875,0.003338379,0.752317766,0.278173615,0.12130036,0.456526424,0.279948345,0.118594252,0.269996269,0.141109032,0.022879219,0.447989111,0.220137348,0.065134228,0.562667978,0.155760233,0.053400744,0.68748354,0.659369879,0.533313794,0.559805748,0.223051067,0.06345976,0.233565787,0.248692802,0.066704727,0.517052847,0.615779721,0.467323949,0.300975688,0.221662248,0.062143583,0.557797195,0.297117317,0.098079806,0.266871785,0.200143375,0.041390853,0.073234802,0.098846312,0.021648724,blues
747,rock,0.46398892,0.544044921,0.493603017,0.34935192,0.788701268,0.752362841,0.632401822,0.455684359,0.397565173,0.807816537,0.388411582,0.229365067,0.058262521,0.135999408,0.018590851,0.537262064,0.298948055,0.135211311,0.558854281,0.51828644,0.318439663,0.19247745,0.325256705,0.111165412,0.456773376,0.5650517,0.343153178,0.459812713,0.449127871,0.256541068,0.53235468,0.639407532,0.510004019,0.473096078,0.561519975,0.334780324,0.185355677,0.235035927,0.059915238,0.408888332,0.235689849,0.122657719,0.365562082,0.454392692,0.225167314,0.633707186,0.211554779,0.052583469,0.55022757,0.243257324,0.060707497,0.02117441,0.030623665,0.004896379,rock
748,disco,0.46398892,0.550287172,0.489766624,0.506253816,0.656116296,0.606918099,0.840525643,0.249689946,0.20579178,0.909416443,0.22825408,0.110312863,0.156519652,0.198288385,0.039446825,0.787186632,0.129632772,0.041483738,0.510111739,0.418756074,0.223925112,0.344619673,0.48145151,0.237908239,0.526796318,0.332667147,0.13222871,0.626440577,0.345564673,0.169528552,0.361748996,0.273199135,0.161757771,0.58090291,0.397529226,0.176973926,0.379625287,0.459044344,0.217176311,0.526317985,0.096063529,0.041577172,0.414059737,0.261802026,0.083113194,0.633848726,0.260845628,0.077089036,0.551965234,0.483527266,0.235878803,0.072995993,0.068033545,0.013083534,disco
749,rock,0.272556391,0.327490131,0.479070198,0.480535748,0.742184617,0.700461417,0.549195979,0.576781496,0.519583536,0.755878171,0.454300533,0.288315278,0.04810979,0.036303002,0.001346196,0.593811818,0.227883573,0.09041734,0.581209457,0.45276869,0.254439903,0.2138518,0.2237962,0.054337978,0.522789984,0.280676854,0.098388374,0.452080557,0.23812095,0.096903178,0.511051933,0.699610164,0.581661505,0.52219781,0.30216108,0.107980335,0.27881445,0.327224247,0.112797985,0.631717462,0.291833635,0.162156908,0.553606006,0.330215795,0.125720122,0.590974564,0.196794421,0.046146215,0.45461068,0.235037486,0.056740263,0.177275984,0.154736745,0.041384573,rock
750,country,0.622807018,0.68374022,0.486958763,0.360758004,0.754068732,0.71363149,0.34484588,0.706944288,0.6583998,0.54883749,0.66058364,0.510465443,0.054276513,0.042461106,0.001835821,0.585348342,0.431633703,0.23996823,0.445366971,0.372437754,0.185348459,0.197519121,0.234086996,0.059186563,0.145118856,0.212203416,0.061266646,0.214602085,0.407101078,0.219217582,0.644026407,0.368029644,0.237493381,0.185115831,0.364402243,0.151109613,0.167021638,0.204838902,0.046192682,0.206925058,0.54302708,0.387321826,0.11283173,0.099482713,0.016651773,0.633873046,0.228727231,0.060595301,0.551634397,0.172007547,0.030772927,0.070130284,0.067614439,0.012978377,country
751,classical,0.434210527,0.504339647,0.591892017,0.208276304,0.660403305,0.611500987,0.486811418,0.472357127,0.413956828,0.645664945,0.572948163,0.409127507,0.003377652,0.003152288,1.25E-05,0.229150785,0.729275005,0.575026877,0.591489656,0.073162458,0.018883646,0.041537261,0.052728612,0.004003268,0.079411871,0.055315096,0.008134955,0.080586592,0.17307752,0.061670853,0.529930968,0.193065412,0.105628568,0.089332112,0.11638787,0.021680922,0.034644378,0.041988238,0.002808578,0.590683205,0.497072735,0.340211168,0.116029772,0.036457524,0.003977638,0.633786468,0.054133494,0.005333146,0.552261286,0.012024629,0.000243861,0.130310187,0.110096135,0.025185994,classical
752,disco,0.303643725,0.356577878,0.501195874,0.39238957,0.630029424,0.579203563,0.700400998,0.513174864,0.454636176,0.861610048,0.310215157,0.166947101,0.05076681,0.030993454,0.000984878,0.65065905,0.191225633,0.070395931,0.43416558,0.250922484,0.100468127,0.21855681,0.182012239,0.036773806,0.510134005,0.253803626,0.082810149,0.532784152,0.202462888,0.076772506,0.537007929,0.695598568,0.576760102,0.559270127,0.292032304,0.101636757,0.282914918,0.316889748,0.106045791,0.533992672,0.267049409,0.144232625,0.480513897,0.284798617,0.096469403,0.634250486,0.215722258,0.054476158,0.573810174,0.199969021,0.041320203,0.109613395,0.101365808,0.022421863,disco
753,rock,0.534055728,0.521227928,0.474709121,0.39340782,0.785095465,0.748305882,0.468371241,0.669495666,0.617647968,0.571331969,0.641333126,0.487323569,0.237016821,0.183274851,0.033710705,0.7832319,0.252506903,0.105044719,0.282013022,0.254915183,0.10288149,0.447543535,0.40722292,0.171740865,0.248223536,0.23430648,0.072324069,0.362825797,0.329037037,0.157187229,0.615264806,0.604460563,0.470273877,0.318190316,0.370654004,0.155836028,0.417665194,0.477633569,0.234619024,0.534488128,0.469654656,0.313365524,0.131507871,0.138336954,0.028125181,0.633956705,0.528168427,0.290657643,0.550892334,0.305878531,0.095330218,0.148618887,0.119176536,0.028201124,rock
754,country,0.534055728,0.604842732,0.489950592,0.28148825,0.655351018,0.606100854,0.427856168,0.595031994,0.53856878,0.594398012,0.620933629,0.463341991,0.050906389,0.042306585,0.001822608,0.544967102,0.294401292,0.13210907,0.382022504,0.332129566,0.154572408,0.21755057,0.179453735,0.035808993,0.314063792,0.216471631,0.063333161,0.36064474,0.231955406,0.093280892,0.563069985,0.235827302,0.134683969,0.354001298,0.28965476,0.1001751,0.21116338,0.231392809,0.058165456,0.923174314,0.497378973,0.340516378,0.286253051,0.205686502,0.054626505,0.633891942,0.254466453,0.07365665,0.557114841,0.155159756,0.025166453,0.057553002,0.066055087,0.012589797,country
755,pop,0.303643725,0.354212094,0.496517069,0.599967199,0.774868144,0.736829805,0.333838453,0.843987202,0.813133968,0.540470056,0.66759047,0.519011844,0.384890406,0.707613113,0.500883612,0.758927246,0.204934485,0.077637481,0.624613885,0.64829276,0.465780976,0.500001406,0.831263409,0.694433167,0.760308153,0.8604434,0.752025429,0.923545829,0.435122338,0.243797436,0.278768643,0.159147602,0.084042138,0.862201549,0.690436171,0.49360848,0.286551352,0.392344557,0.160131203,0.604842167,0.449202071,0.293954293,0.456455428,0.829202826,0.698256774,0.615660565,0.697526122,0.496444583,0.617320335,0.433907549,0.190321813,0.034308913,0.04702046,0.008186217,pop
756,reggae,0.497076023,0.525232659,0.468059315,0.481609539,0.847361909,0.819159348,0.395873849,0.888808823,0.865651771,0.612556244,0.604373498,0.444283752,0.154287994,0.209490656,0.044020241,0.769252781,0.248788303,0.102774969,0.637804275,0.770429379,0.628854051,0.363874942,0.436370207,0.196440961,0.657191798,0.760866881,0.596589793,0.74846228,0.567798927,0.376775722,0.421785622,0.274949739,0.163064424,0.711886373,0.732455224,0.551991462,0.269184486,0.368974045,0.142193807,0.636124535,0.538015341,0.382055219,0.394934194,0.599677363,0.377715253,0.63390758,0.381213923,0.156394782,0.560338177,0.451267736,0.20570522,0.134767957,0.120448889,0.028635022,reggae
757,blues,0.20123839,0.269172118,0.489722822,0.242785703,0.81108589,0.777675001,0.407840506,0.701023208,0.651912702,0.630818955,0.587243927,0.424956557,0.161215788,0.181976293,0.033235739,0.442153486,0.386632839,0.201356706,0.485594609,0.629432011,0.442727351,0.343632574,0.551823018,0.310564011,0.23008517,0.346351307,0.141947107,0.187986919,0.447159923,0.254731992,0.687806422,0.467262942,0.327553451,0.258114656,0.408317686,0.185833457,0.31202648,0.462781204,0.220628637,0.327701583,0.555031229,0.400064534,0.203038287,0.227570766,0.065043288,0.633645657,0.430809168,0.197104835,0.550946443,0.351531999,0.125473576,0.119484172,0.083022187,0.017044453,blues
758,rock,0.272556391,0.359813018,0.507593999,0.42958283,0.712842421,0.668207937,0.662004036,0.473909576,0.415489722,0.839297025,0.344120641,0.193005693,0.295833591,0.204554745,0.041974211,0.843143231,0.079622014,0.022368835,0.482243946,0.262799427,0.107722028,0.55375139,0.302416648,0.096621101,0.45910056,0.262975969,0.087980703,0.565482954,0.290979039,0.130386081,0.323464281,0.078878885,0.03810058,0.501928852,0.341550951,0.13444617,0.618246145,0.640022419,0.415617276,0.600135257,0.256933979,0.137138559,0.372429851,0.209974252,0.056597677,0.637750883,0.554305243,0.318848911,0.686444266,0.441177113,0.196690852,0.102767533,0.106621175,0.024069951,rock
759,hiphop,0.303643725,0.387760628,0.507885058,0.600970653,0.76952276,0.730849901,0.642190756,0.71644391,0.66884185,0.723844682,0.491362742,0.32402917,0.32933574,0.433786464,0.188369298,0.793402219,0.181081921,0.065226657,0.514023657,0.566784796,0.370240561,0.502100592,0.673036376,0.458365958,0.481829552,0.416049854,0.196693746,0.516595749,0.312183686,0.145040609,0.503196464,0.770122653,0.670763532,0.525884142,0.390499874,0.171316732,0.456647742,0.570520911,0.331863043,0.641665198,0.366493855,0.220810857,0.35069612,0.417336225,0.192505666,0.633659763,0.557666398,0.322568757,0.519796962,0.551453512,0.306161379,0.064398864,0.075580829,0.015029317,hiphop
760,disco,0.40726817,0.498496444,0.50719016,0.535459592,0.652863903,0.60344659,0.539302824,0.634872848,0.580555882,0.762977718,0.445746293,0.280333509,0.257188776,0.165962598,0.027655508,0.868625279,0.086937943,0.024921068,0.541396214,0.417575819,0.222899481,0.509214207,0.299251894,0.0946861,0.504594466,0.382673688,0.16938296,0.637388666,0.443182356,0.251093943,0.299173439,0.105773961,0.052688237,0.578371921,0.510229824,0.280101207,0.557046091,0.595258523,0.360595046,0.492377267,0.400910199,0.250204249,0.365910312,0.249636463,0.076443076,0.631201608,0.486794574,0.248693741,0.447384997,0.460266382,0.213914427,0.062488391,0.06247968,0.011714739,disco
761,pop,0.339912281,0.401898328,0.483982077,0.419026989,0.724992315,0.681517777,0.331758576,0.75395141,0.710483491,0.492975378,0.70588881,0.566886968,0.229577824,0.163079799,0.026705381,0.84148546,0.214800162,0.083030623,0.521151267,0.46532179,0.266169958,0.455544244,0.340964111,0.121758376,0.344156381,0.474042562,0.248931662,0.582698615,0.64222312,0.463366951,0.457535325,0.200740258,0.110692256,0.433929588,0.669346368,0.465531125,0.382577145,0.428738725,0.1901831,0.380716271,0.615595265,0.467112748,0.175840009,0.249475904,0.076356866,0.633911957,0.536913218,0.299944887,0.55272894,0.293280656,0.087740021,0.12386234,0.130953575,0.032324551,pop
762,classical,0.303643725,0.162483789,0.259548065,0.096270519,0.68288006,0.635660199,0.37015527,0.568390317,0.510906913,0.48479492,0.712245987,0.575023866,0.000148886,0.000128678,1.21E-07,0.222251869,0.865673575,0.774825479,0.56303761,0.187258463,0.065434607,0.006932531,0.012209074,0.000444345,0.125350517,0.125563792,0.026430132,0.213502133,0.162728451,0.056672378,0.589597486,0.155002683,0.081492719,0.151090251,0.219813603,0.061883329,0.004789059,0.005977646,0.000190179,0.522906296,0.39727875,0.247032643,0.102637412,0.085209793,0.013138174,0.633744881,0.005850843,0.000307213,0.551781264,0,0,0.155146337,0.171808624,0.048492444,classical
